704074519	20171105	201711	2017	2017.8356	LKA	SRI LANKA	LKA																		0	120	120	12	3	-4.0	4	1	4	-0.93153237074989	4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	0								4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	20171105130000	http://www.uktamilnews.com/?p=26722
704074520	20171105	201711	2017	2017.8356	LKA	SRI LANKA	LKA																		0	154	154	15	4	-7.2	4	1	4	-2.03549060542797	4	Anamaduwa, North Western, Sri Lanka	CE	CE32	25838	7.8786	80.008	-2212519	0								4	Anamaduwa, North Western, Sri Lanka	CE	CE32	25838	7.8786	80.008	-2212519	20171105130000	http://www.uktamilnews.com/?p=26727
704074521	20171105	201711	2017	2017.8356	LKA	SRI LANKA	LKA								COP	DETECTIVE						COP			0	040	040	04	1	1.0	4	1	4	-1.53172866520787	4	Kollupitiya, Western, Sri Lanka	CE	CE36	25851	6.88333	79.85	-2224262	4	Kollupitiya, Western, Sri Lanka	CE	CE36	25851	6.88333	79.85	-2224262	4	Kollupitiya, Western, Sri Lanka	CE	CE36	25851	6.88333	79.85	-2224262	20171105130000	http://www.uktamilnews.com/?m=20171105
704074522	20171105	201711	2017	2017.8356	LKA	SRI LANKA	LKA								GOV	MINIST						GOV			0	040	040	04	1	1.0	2	1	2	-2.03549060542797	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	20171105130000	http://www.uktamilnews.com/?p=26727
704074523	20171105	201711	2017	2017.8356	LKA	SRI LANKA	LKA								LKAPTY	SRI LANKA	LKA								0	051	051	05	1	3.4	4	1	4	-0.93153237074989	4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	20171105130000	http://www.uktamilnews.com/?p=26722
704074524	20171105	201711	2017	2017.8356	LKA	SRI LANKA	LKA								MED	WRITER						MED			1	013	013	01	1	0.4	4	1	4	-0.93153237074989	4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	20171105130000	http://www.uktamilnews.com/?p=26722
704074525	20171105	201711	2017	2017.8356	LKA	SRI LANKA	LKA								PTY	POLITICAL PARTIES									1	046	046	04	1	7.0	4	1	4	-0.93153237074989	4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	20171105130000	http://www.uktamilnews.com/?p=26722
704074526	20171105	201711	2017	2017.8356	LKA	SRI LANKAN	LKA								USA	UNITED STATES	USA								0	071	071	07	2	7.4	1	1	1	0.13020833333333	1	Sri Lanka	CE	CE		7	81	CE	1	United States	US	US		39.828175	-98.5795	US	1	Sri Lanka	CE	CE		7	81	CE	20171105130000	http://www.uktamilnews.com/?p=26715
704074527	20171105	201711	2017	2017.8356	LKA	SRI LANKAN	LKA								USA	UNITED STATES	USA								0	071	071	07	2	7.4	1	1	1	0.13020833333333	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105130000	http://www.uktamilnews.com/?p=26715
704074528	20171105	201711	2017	2017.8356	LKAELI	CHANDRIKA KUMARATUNGA	LKA					ELI													0	0874	087	08	2	10.0	1	1	1	-2.03549060542797	4	Attanagalla, Western, Sri Lanka	CE	CE36	25852	7.1152	80.1341	-2213060	0								4	Attanagalla, Western, Sri Lanka	CE	CE36	25852	7.1152	80.1341	-2213060	20171105130000	http://www.uktamilnews.com/?p=26727
704074529	20171105	201711	2017	2017.8356	LKAELI	CHANDRIKA KUMARATUNGA	LKA					ELI													0	0874	087	08	2	10.0	3	1	3	-2.03549060542797	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	0								4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	20171105130000	http://www.uktamilnews.com/?p=26727
704074530	20171105	201711	2017	2017.8356	LKAELI	CHANDRIKA KUMARATUNGA	LKA					ELI			LKA	SRI LANKA	LKA								0	0874	087	08	2	10.0	4	1	4	-2.03549060542797	4	Attanagalla, Western, Sri Lanka	CE	CE36	25852	7.1152	80.1341	-2213060	4	Attanagalla, Western, Sri Lanka	CE	CE36	25852	7.1152	80.1341	-2213060	4	Attanagalla, Western, Sri Lanka	CE	CE36	25852	7.1152	80.1341	-2213060	20171105130000	http://www.uktamilnews.com/?p=26727
704074531	20171105	201711	2017	2017.8356	LKAELI	CHANDRIKA KUMARATUNGA	LKA					ELI			LKA	SRI LANKA	LKA								0	0874	087	08	2	10.0	2	1	2	-2.03549060542797	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	20171105130000	http://www.uktamilnews.com/?p=26727
704074532	20171105	201711	2017	2017.8356	LKAGOV	SRI LANKA	LKA					GOV													0	040	040	04	1	1.0	2	1	2	-2.03549060542797	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	0								4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	20171105130000	http://www.uktamilnews.com/?p=26727
704074533	20171105	201711	2017	2017.8356	LKAGOV	SRI LANKA	LKA					GOV			GOV	CABINET						GOV			0	090	090	09	2	-2.0	2	1	2	-2.03549060542797	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	20171105130000	http://www.uktamilnews.com/?p=26727
704074534	20171105	201711	2017	2017.8356	LKAGOV	SRI LANKA	LKA					GOV			LKA	SRI LANKA	LKA								0	036	036	03	1	4.0	2	1	2	-2.03549060542797	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	20171105130000	http://www.uktamilnews.com/?p=26727
704074535	20171105	201711	2017	2017.8356	LKAGOVAGR	NIMAL SIRIPALA DE SILVA	LKA					GOV	AGR												0	012	012	01	1	-0.4	10	1	10	-0.93153237074989	4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	0								4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	20171105130000	http://www.uktamilnews.com/?p=26722
704074536	20171105	201711	2017	2017.8356	LKAGOVAGR	NIMAL SIRIPALA DE SILVA	LKA					GOV	AGR												0	020	020	02	1	3.0	10	1	10	-0.93153237074989	4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	0								4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	20171105130000	http://www.uktamilnews.com/?p=26722
704074537	20171105	201711	2017	2017.8356	LKAPTY	SRI LANKA	LKA																		0	051	051	05	1	3.4	6	1	6	-0.93153237074989	4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	0								4	Kurunegala District, North Western, Sri Lanka	CE	CE32	25837	7.75	80.25	-2225897	20171105130000	http://www.uktamilnews.com/?p=26722
704074538	20171105	201711	2017	2017.8356	LTU	LITHUANIA	LTU								COP	STATE PRISON						COP			1	173	173	17	4	-5.0	6	1	6	-14.8362235067438	4	Wilna, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	3	Brownville, Florida, United States	US	USFL	FL027	27.2981	-81.824	294241	3	Brownville, Florida, United States	US	USFL	FL027	27.2981	-81.824	294241	20171105130000	http://www.watertowndailytimes.com/news03/florida-teen-admits-to-abusing-young-girl-in-lyme-20171105
704074539	20171105	201711	2017	2017.8356	MCOELI	ALBERT	MCO					ELI													1	043	043	04	1	2.8	10	1	10	-5.59345156889495	0								0								0								20171105130000	https://www.iol.co.za/sunday-tribune/news/husband-found-hanged-after-murder-11863533
704074540	20171105	201711	2017	2017.8356	MDV	MALE	MDV																		0	036	036	03	1	4.0	10	1	10	5.44554455445545	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171105130000	http://thetimes-tribune.com/lifestyles/life-times-tracks-down-unique-5ks-and-more-around-the-region-1.2263651
704074541	20171105	201711	2017	2017.8356	MED	TELEVISION						MED													0	010	010	01	1	0.0	4	1	4	3.83693045563549	4	Muskoka, Ontario, Canada	CA	CA08	12667	45	-79.3	-569815	0								4	Muskoka, Ontario, Canada	CA	CA08	12667	45	-79.3	-569815	20171105130000	https://www.parrysound.com/news-story/7767143-transgender-woman-honoured-as-a-muskoka-woman-of-distinction/
704074542	20171105	201711	2017	2017.8356	MED	NEWS AGENCY						MED													1	010	010	01	1	0.0	6	1	6	-4.9645390070922	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	0								4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20171105130000	http://www.focus-fen.net/news/2017/11/05/424716/dr-georgi-lazarov-a-urologist-2200-2300-men-per-year-suffer-from-prostate-cancer-in-bulgaria.html
704074543	20171105	201711	2017	2017.8356	MED	NEWSPAPER						MED													0	010	010	01	1	0.0	10	1	10	-1.08082706766918	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20171105130000	http://www.nwaonline.com/news/2017/nov/05/adam-christopher-epperson-20171105/
704074544	20171105	201711	2017	2017.8356	MED	MEDIA						MED													1	0214	021	02	1	3.4	10	1	10	-1.83066361556064	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171105130000	http://www.abc57.com/news/uk-asks-twitter-for-list-of-russia-linked-accounts
704074545	20171105	201711	2017	2017.8356	MED	MEDIA						MED													1	051	051	05	1	3.4	5	1	5	-4.91620111731844	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20171105130000	http://www.independent.com.mt/articles/2017-11-05/blogs-opinions/The-duty-of-re-composing-6736181067
704074546	20171105	201711	2017	2017.8356	MED	COMMENTATOR						MED													1	055	055	05	1	7.0	4	1	4	-3.75586854460094	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20171105130000	http://www.eveningtimes.co.uk/news/15641783.Disgusting____f____the_Pope____sign_at_Glasgow_darts_event_causes_Twitter_outrage/
704074547	20171105	201711	2017	2017.8356	MED	MEDIA						MED													1	060	060	06	2	6.0	2	1	2	-1.83066361556064	1	United Kingdom	UK	UK		54	-4	UK	0								1	Russia	RS	RS		60	100	RS	20171105130000	http://www.abc57.com/news/uk-asks-twitter-for-list-of-russia-linked-accounts
704074548	20171105	201711	2017	2017.8356	MED	MEDIA						MED													1	060	060	06	2	6.0	8	1	8	-1.83066361556064	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171105130000	http://www.abc57.com/news/uk-asks-twitter-for-list-of-russia-linked-accounts
704074549	20171105	201711	2017	2017.8356	MED	WEB SITE						MED													1	173	173	17	4	-5.0	6	2	6	-9.55120390124959	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105130000	http://www.channelnewsasia.com/news/world/police-detain-dozens-in-moscow-amid-fear-of-anti-government-attacks-9377140
704074550	20171105	201711	2017	2017.8356	MED	WRITER						MED													1	180	180	18	4	-9.0	8	1	8	-3.57142857142857	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171105130000	http://www.eveningtimes.co.uk/entertainment/nationalentsfeed/15641864.Kay_Mellor_reveals_she_was_sexually_assaulted_by_unnamed_TV_executive/
704074551	20171105	201711	2017	2017.8356	MED	MEDIA						MED			AZEGOV	ILHAM ALIYEV	AZE					GOV			1	051	051	05	1	3.4	5	1	5	-1.79856115107913	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20171105130000	https://azertag.az/en/xeber/1109057
704074552	20171105	201711	2017	2017.8356	MED	MEDIA						MED			AZEGOV	ILHAM ALIYEV	AZE					GOV			1	051	051	05	1	3.4	2	1	2	-1.79856115107913	1	Armenia	AM	AM		40	45	AM	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20171105130000	https://azertag.az/en/xeber/1109057
704074553	20171105	201711	2017	2017.8356	MED	MEDIA						MED			AZEGOV	ILHAM ALIYEV	AZE					GOV			1	051	051	05	1	3.4	3	1	3	-1.79856115107913	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171105130000	https://azertag.az/en/xeber/1109057
704074554	20171105	201711	2017	2017.8356	MED	NEWS AGENCY						MED			BGR	BULGARIA	BGR								1	010	010	01	1	0.0	4	1	4	-4.9645390070922	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20171105130000	http://www.focus-fen.net/news/2017/11/05/424716/dr-georgi-lazarov-a-urologist-2200-2300-men-per-year-suffer-from-prostate-cancer-in-bulgaria.html
704074555	20171105	201711	2017	2017.8356	MED	JOURNALIST						MED			CAN	MONTREAL	CAN								1	040	040	04	1	1.0	6	1	6	2.20588235294118	3	University Of Chicago, Illinois, United States	US	USIL	IL031	41.7898	-87.5998	420158	3	University Of Chicago, Illinois, United States	US	USIL		41.7898	-87.5998	420158	3	University Of Chicago, Illinois, United States	US	USIL		41.7898	-87.5998	420158	20171105130000	https://www.marketwatch.com/story/mercury-poisoning-september-williams-md-author-of-chasing-mercury-at-art-exhibit-post119-the-new-now-2017-11-05
704074556	20171105	201711	2017	2017.8356	MED	JOURNALIST						MED			CAN	MONTREAL	CAN								1	040	040	04	1	1.0	4	1	4	2.20588235294118	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171105130000	https://www.marketwatch.com/story/mercury-poisoning-september-williams-md-author-of-chasing-mercury-at-art-exhibit-post119-the-new-now-2017-11-05
704074557	20171105	201711	2017	2017.8356	MED	MEDIA						MED			COP	POLICE						COP			1	040	040	04	1	1.0	7	2	7	-5.49523547736852	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171105130000	http://www.business-standard.com/article/news-ians/chhattisgarh-sex-tape-prakash-bajaj-surfaces-remains-evasive-117110500485_1.html
704074558	20171105	201711	2017	2017.8356	MED	COMMENTATOR						MED			GBR	UNITED KINGDOM	GBR								1	055	055	05	1	7.0	6	1	6	-3.75586854460094	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20171105130000	http://www.eveningtimes.co.uk/news/15641783.Disgusting____f____the_Pope____sign_at_Glasgow_darts_event_causes_Twitter_outrage/
704074559	20171105	201711	2017	2017.8356	MED	WEB SITE						MED			GOV	GOVERNMENT						GOV			1	173	173	17	4	-5.0	14	2	14	-9.55120390124959	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105130000	http://www.channelnewsasia.com/news/world/police-detain-dozens-in-moscow-amid-fear-of-anti-government-attacks-9377140
704074560	20171105	201711	2017	2017.8356	MED	SPOKESMAN						MED			NGA	NIGERIA	NGA								1	1124	112	11	3	-2.0	6	1	6	-4.59770114942529	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171105130000	http://www.pulse.ng/news/politics/police-say-no-loss-of-life-in-enugu-lg-elections-id7557599.html
704074561	20171105	201711	2017	2017.8356	MED	SPOKESMAN						MED			NGAMED	NIGERIA	NGA					MED			1	013	013	01	1	0.4	5	1	5	-4.59770114942529	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171105130000	http://www.pulse.ng/news/politics/police-say-no-loss-of-life-in-enugu-lg-elections-id7557599.html
704074562	20171105	201711	2017	2017.8356	MED	SPOKESMAN						MED			NGAMED	NIGERIA	NGA					MED			1	1124	112	11	3	-2.0	1	1	1	-4.59770114942529	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171105130000	http://www.pulse.ng/news/politics/police-say-no-loss-of-life-in-enugu-lg-elections-id7557599.html
704074563	20171105	201711	2017	2017.8356	MED	MEDIA						MED			PAK	MULTAN	PAK								0	036	036	03	1	4.0	10	1	10	-1.87050359712231	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	20171105130000	http://topyaps.com/pia-flight-asks-passengers-to-take-bus
704074564	20171105	201711	2017	2017.8356	MED	MEDIA						MED			PAK	LAHORE	PAK								1	042	042	04	1	1.9	8	1	8	-1.87050359712231	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20171105130000	http://topyaps.com/pia-flight-asks-passengers-to-take-bus
704074565	20171105	201711	2017	2017.8356	MED	SPOKESMAN						MED			RUSMED	RUSSIAN	RUS					MED			1	010	010	01	1	0.0	2	1	2	-3.50877192982456	4	Mediterranean Sea, Oceans (general), Oceans	OS	OS00		35	20	-121459	4	Mediterranean Sea, Oceans (general), Oceans	OS	OS00		35	20	-121459	4	Mediterranean Sea, Oceans (general), Oceans	OS	OS00		35	20	-121459	20171105130000	http://www.abc57.com/news/did-russia-make-this-ship-disappear
704074566	20171105	201711	2017	2017.8356	MED	SPOKESMAN						MED			SAUGOV	ABDULLAH	SAU					GOV			1	051	051	05	1	3.4	3	1	3	-0.99173553719008	4	Jamiat, Zabol, Afghanistan	AF	AF28	99895	32.2417	67.7136	-3377761	4	Jamiat, Zabol, Afghanistan	AF	AF28	99895	32.2417	67.7136	-3377761	4	Jamiat, Zabol, Afghanistan	AF	AF28	99895	32.2417	67.7136	-3377761	20171105130000	http://news.trust.org/item/20171105124820-0izeo
704074567	20171105	201711	2017	2017.8356	MED	WRITER						MED			USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	4	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171105130000	http://thetimes-tribune.com/lifestyles/run-against-hunger-to-benefit-st-francis-of-assisi-kitchen-1.2263708
704074568	20171105	201711	2017	2017.8356	MEX	MEXICO	MEX								JUD	HIGH COURT						JUD			0	010	010	01	1	0.0	3	1	3	-3.75	1	Mexico	MX	MX		23	-102	MX	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	20171105130000	http://medicinehatnews.com/news/world-news/2017/11/05/venezuela-opposition-leader-seeks-refuge-in-chilean-embassy/
704074569	20171105	201711	2017	2017.8356	MEX	MEXICO	MEX								VEN	VENEZUELA	VEN								0	010	010	01	1	0.0	1	1	1	-3.75	1	Mexico	MX	MX		23	-102	MX	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	20171105130000	http://medicinehatnews.com/news/world-news/2017/11/05/venezuela-opposition-leader-seeks-refuge-in-chilean-embassy/
704074570	20171105	201711	2017	2017.8356	MIL	ARMY						MIL													1	010	010	01	1	0.0	1	1	1	-3.89016018306636	4	Arsal, Mohafazat Baalbek-Hermel, Lebanon	LE	LE11	26358	34.1794	36.4208	-804687	0								4	Arsal, Mohafazat Baalbek-Hermel, Lebanon	LE	LE11	26358	34.1794	36.4208	-804687	20171105130000	https://aawsat.com/english/home/article/1074266/lebanon%E2%80%99s-geagea-hariri-resigned-because-govt-was-prevented-functioning
704074571	20171105	201711	2017	2017.8356	MIL	ARMY						MIL													1	010	010	01	1	0.0	7	1	7	-3.89016018306636	4	Arsal, Mohafazat Baalbek-Hermel, Lebanon	LE	LE11	26358	34.1794	36.4208	-804687	0								1	Iran	IR	IR		32	53	IR	20171105130000	https://aawsat.com/english/home/article/1074266/lebanon%E2%80%99s-geagea-hariri-resigned-because-govt-was-prevented-functioning
